Entity;Week;Day;Flights;Day 2019;Flights 2019 (Reference);% vs 2019 (Daily)
Switzerland;20;2020-05-11;139;2019-05-13;1409;-90,13%
Switzerland;20;2020-05-12;165;2019-05-14;1283;-87,14%
Switzerland;20;2020-05-13;150;2019-05-15;1377;-89,11%
Switzerland;20;2020-05-14;186;2019-05-16;1383;-86,55%
Switzerland;20;2020-05-15;204;2019-05-17;1470;-86,12%
Switzerland;20;2020-05-16;129;2019-05-18;1166;-88,94%
Switzerland;20;2020-05-17;140;2019-05-19;1322;-89,41%
Switzerland;21;2020-05-18;170;2019-05-20;1349;-87,40%
Switzerland;21;2020-05-19;160;2019-05-21;1339;-88,05%
Switzerland;21;2020-05-20;236;2019-05-22;1417;-83,35%
Switzerland;21;2020-05-21;183;2019-05-23;1446;-87,34%
Switzerland;21;2020-05-22;151;2019-05-24;1509;-89,99%
Switzerland;21;2020-05-23;102;2019-05-25;1201;-91,51%
Switzerland;21;2020-05-24;179;2019-05-26;1315;-86,39%
Switzerland;22;2020-05-25;212;2019-05-27;1425;-85,12%
Switzerland;22;2020-05-26;214;2019-05-28;1325;-83,85%
Switzerland;22;2020-05-27;238;2019-05-29;1500;-84,13%
Switzerland;22;2020-05-28;203;2019-05-30;1325;-84,68%
Switzerland;22;2020-05-29;274;2019-05-31;1335;-79,48%
Switzerland;22;2020-05-30;150;2019-06-01;1198;-87,48%
Switzerland;22;2020-05-31;133;2019-06-02;1519;-91,24%
Switzerland;23;2020-06-01;202;2019-06-03;1431;-85,88%
Switzerland;23;2020-06-02;204;2019-06-04;1364;-85,04%
Switzerland;23;2020-06-03;221;2019-06-05;1414;-84,37%
Switzerland;23;2020-06-04;245;2019-06-06;1379;-82,23%
Switzerland;23;2020-06-05;283;2019-06-07;1537;-81,59%
Switzerland;23;2020-06-06;196;2019-06-08;1247;-84,28%
Switzerland;23;2020-06-07;231;2019-06-09;1276;-81,90%
Switzerland;24;2020-06-08;283;2019-06-10;1384;-79,55%
Switzerland;24;2020-06-09;206;2019-06-11;1435;-85,64%
Switzerland;24;2020-06-10;233;2019-06-12;1475;-84,20%
Switzerland;24;2020-06-11;209;2019-06-13;1416;-85,24%
Switzerland;24;2020-06-12;283;2019-06-14;1510;-81,26%
Switzerland;24;2020-06-13;219;2019-06-15;1271;-82,77%
Switzerland;24;2020-06-14;237;2019-06-16;1400;-83,07%
Switzerland;25;2020-06-15;429;2019-06-17;1486;-71,13%
Switzerland;25;2020-06-16;332;2019-06-18;1389;-76,10%
Switzerland;25;2020-06-17;363;2019-06-19;1468;-75,27%
Switzerland;25;2020-06-18;412;2019-06-20;1406;-70,70%
Switzerland;25;2020-06-19;474;2019-06-21;1504;-68,48%
Switzerland;25;2020-06-20;328;2019-06-22;1290;-74,57%
Switzerland;25;2020-06-21;401;2019-06-23;1451;-72,36%
Switzerland;26;2020-06-22;439;2019-06-24;1469;-70,12%
Switzerland;26;2020-06-23;351;2019-06-25;1402;-74,96%
Switzerland;26;2020-06-24;391;2019-06-26;1500;-73,93%
Switzerland;26;2020-06-25;447;2019-06-27;1456;-69,30%
Switzerland;26;2020-06-26;503;2019-06-28;1532;-67,17%
Switzerland;26;2020-06-27;363;2019-06-29;1366;-73,43%
Switzerland;26;2020-06-28;385;2019-06-30;1488;-74,13%
Switzerland;27;2020-06-29;454;2019-07-01;1475;-69,22%
Switzerland;27;2020-06-30;406;2019-07-02;1391;-70,81%
Switzerland;27;2020-07-01;583;2019-07-03;1447;-59,71%
Switzerland;27;2020-07-02;532;2019-07-04;1475;-63,93%
Switzerland;27;2020-07-03;674;2019-07-05;1562;-56,85%
Switzerland;27;2020-07-04;591;2019-07-06;1331;-55,60%
Switzerland;27;2020-07-05;615;2019-07-07;1365;-54,95%
Switzerland;28;2020-07-06;578;2019-07-08;1493;-61,29%
Switzerland;28;2020-07-07;482;2019-07-09;1405;-65,69%
Switzerland;28;2020-07-08;550;2019-07-10;1482;-62,89%
Switzerland;28;2020-07-09;568;2019-07-11;1442;-60,61%
Switzerland;28;2020-07-10;671;2019-07-12;1508;-55,50%
Switzerland;28;2020-07-11;594;2019-07-13;1359;-56,29%
Switzerland;28;2020-07-12;641;2019-07-14;1442;-55,55%
Switzerland;29;2020-07-13;627;2019-07-15;1469;-57,32%
Switzerland;29;2020-07-14;507;2019-07-16;1362;-62,78%
Switzerland;29;2020-07-15;603;2019-07-17;1433;-57,92%
Switzerland;29;2020-07-16;597;2019-07-18;1434;-58,37%
Switzerland;29;2020-07-17;718;2019-07-19;1492;-51,88%
Switzerland;29;2020-07-18;717;2019-07-20;1335;-46,29%
Switzerland;29;2020-07-19;648;2019-07-21;1417;-54,27%
Switzerland;30;2020-07-20;657;2019-07-22;1439;-54,34%
Switzerland;30;2020-07-21;523;2019-07-23;1357;-61,46%
Switzerland;30;2020-07-22;608;2019-07-24;1434;-57,60%
Switzerland;30;2020-07-23;662;2019-07-25;1378;-51,96%
Switzerland;30;2020-07-24;717;2019-07-26;1427;-49,75%
Switzerland;30;2020-07-25;712;2019-07-27;1273;-44,07%
Switzerland;30;2020-07-26;640;2019-07-28;1373;-53,39%
Switzerland;31;2020-07-27;713;2019-07-29;1465;-51,33%
Switzerland;31;2020-07-28;510;2019-07-30;1365;-62,64%
Switzerland;31;2020-07-29;627;2019-07-31;1433;-56,25%
Switzerland;31;2020-07-30;616;2019-08-01;1296;-52,47%
Switzerland;31;2020-07-31;805;2019-08-02;1391;-42,13%
Switzerland;31;2020-08-01;764;2019-08-03;1308;-41,59%
Switzerland;31;2020-08-02;703;2019-08-04;1429;-50,80%
Switzerland;32;2020-08-03;672;2019-08-05;1381;-51,34%
Switzerland;32;2020-08-04;557;2019-08-06;1276;-56,35%
Switzerland;32;2020-08-05;657;2019-08-07;1286;-48,91%
Switzerland;32;2020-08-06;668;2019-08-08;1353;-50,63%
Switzerland;32;2020-08-07;803;2019-08-09;1430;-43,85%
Switzerland;32;2020-08-08;783;2019-08-10;1296;-39,58%
Switzerland;32;2020-08-09;786;2019-08-11;1351;-41,82%
Switzerland;33;2020-08-10;675;2019-08-12;1349;-49,96%
Switzerland;33;2020-08-11;578;2019-08-13;1301;-55,57%
Switzerland;33;2020-08-12;636;2019-08-14;1354;-53,03%
Switzerland;33;2020-08-13;622;2019-08-15;1350;-53,93%
Switzerland;33;2020-08-14;759;2019-08-16;1411;-46,21%
Switzerland;33;2020-08-15;786;2019-08-17;1326;-40,72%
Switzerland;33;2020-08-16;804;2019-08-18;1394;-42,32%
Switzerland;34;2020-08-17;696;2019-08-19;1413;-50,74%
Switzerland;34;2020-08-18;579;2019-08-20;1290;-55,12%
Switzerland;34;2020-08-19;704;2019-08-21;1407;-49,96%
Switzerland;34;2020-08-20;657;2019-08-22;1410;-53,40%
Switzerland;34;2020-08-21;765;2019-08-23;1488;-48,59%
Switzerland;34;2020-08-22;706;2019-08-24;1295;-45,48%
Switzerland;34;2020-08-23;763;2019-08-25;1379;-44,67%
Switzerland;35;2020-08-24;698;2019-08-26;1463;-52,29%
Switzerland;35;2020-08-25;569;2019-08-27;1370;-58,47%
Switzerland;35;2020-08-26;667;2019-08-28;1432;-53,42%
Switzerland;35;2020-08-27;687;2019-08-29;1425;-51,79%
Switzerland;35;2020-08-28;849;2019-08-30;1511;-43,81%
Switzerland;35;2020-08-29;658;2019-08-31;1319;-50,11%
Switzerland;35;2020-08-30;709;2019-09-01;1346;-47,33%
Switzerland;36;2020-08-31;709;2019-09-02;1458;-51,37%
Switzerland;36;2020-09-01;572;2019-09-03;1422;-59,77%
Switzerland;36;2020-09-02;597;2019-09-04;1475;-59,53%
Switzerland;36;2020-09-03;674;2019-09-05;1425;-52,70%
Switzerland;36;2020-09-04;794;2019-09-06;1436;-44,71%
Switzerland;36;2020-09-05;633;2019-09-07;1260;-49,76%
Switzerland;36;2020-09-06;711;2019-09-08;1460;-51,30%
Switzerland;37;2020-09-07;673;2019-09-09;1426;-52,81%
Switzerland;37;2020-09-08;510;2019-09-10;1315;-61,22%
Switzerland;37;2020-09-09;592;2019-09-11;1458;-59,40%
Switzerland;37;2020-09-10;619;2019-09-12;1447;-57,22%
Switzerland;37;2020-09-11;712;2019-09-13;1488;-52,15%
Switzerland;37;2020-09-12;601;2019-09-14;1233;-51,26%
Switzerland;37;2020-09-13;763;2019-09-15;1397;-45,38%
Switzerland;38;2020-09-14;598;2019-09-16;1486;-59,76%
Switzerland;38;2020-09-15;498;2019-09-17;1395;-64,30%
Switzerland;38;2020-09-16;551;2019-09-18;1443;-61,82%
Switzerland;38;2020-09-17;597;2019-09-19;1482;-59,72%
Switzerland;38;2020-09-18;706;2019-09-20;1512;-53,31%
Switzerland;38;2020-09-19;565;2019-09-21;1214;-53,46%
Switzerland;38;2020-09-20;620;2019-09-22;1398;-55,65%
Switzerland;39;2020-09-21;597;2019-09-23;1413;-57,75%
Switzerland;39;2020-09-22;511;2019-09-24;1348;-62,09%
Switzerland;39;2020-09-23;533;2019-09-25;1426;-62,62%
Switzerland;39;2020-09-24;536;2019-09-26;1415;-62,12%
Switzerland;39;2020-09-25;654;2019-09-27;1506;-56,57%
Switzerland;39;2020-09-26;514;2019-09-28;1254;-59,01%
Switzerland;39;2020-09-27;622;2019-09-29;1393;-55,35%
Switzerland;40;2020-09-28;592;2019-09-30;1354;-56,28%
Switzerland;40;2020-09-29;441;2019-10-01;1268;-65,22%
Switzerland;40;2020-09-30;540;2019-10-02;1374;-60,70%
Switzerland;40;2020-10-01;563;2019-10-03;1372;-58,97%
Switzerland;40;2020-10-02;641;2019-10-04;1451;-55,82%
Switzerland;40;2020-10-03;547;2019-10-05;1242;-55,96%
Switzerland;40;2020-10-04;577;2019-10-06;1369;-57,85%
Switzerland;41;2020-10-05;559;2019-10-07;1370;-59,20%
Switzerland;41;2020-10-06;444;2019-10-08;1279;-65,29%
Switzerland;41;2020-10-07;487;2019-10-09;1356;-64,09%
Switzerland;41;2020-10-08;504;2019-10-10;1394;-63,85%
Switzerland;41;2020-10-09;688;2019-10-11;1496;-54,01%
Switzerland;41;2020-10-10;542;2019-10-12;1261;-57,02%
Switzerland;41;2020-10-11;611;2019-10-13;1357;-54,97%
Switzerland;42;2020-10-12;528;2019-10-14;1405;-62,42%
Switzerland;42;2020-10-13;422;2019-10-15;1206;-65,01%
Switzerland;42;2020-10-14;475;2019-10-16;1320;-64,02%
Switzerland;42;2020-10-15;452;2019-10-17;1360;-66,76%
Switzerland;42;2020-10-16;670;2019-10-18;1455;-53,95%
Switzerland;42;2020-10-17;578;2019-10-19;1238;-53,31%
Switzerland;42;2020-10-18;573;2019-10-20;1327;-56,82%
Switzerland;43;2020-10-19;463;2019-10-21;1355;-65,83%
Switzerland;43;2020-10-20;364;2019-10-22;1269;-71,32%
Switzerland;43;2020-10-21;379;2019-10-23;1309;-71,05%
Switzerland;43;2020-10-22;427;2019-10-24;1352;-68,42%
Switzerland;43;2020-10-23;517;2019-10-25;1408;-63,28%
Switzerland;43;2020-10-24;533;2019-10-26;1183;-54,95%
Switzerland;43;2020-10-25;507;2019-10-27;1298;-60,94%
Switzerland;44;2020-10-26;428;2019-10-28;1269;-66,27%
Switzerland;44;2020-10-27;349;2019-10-29;1126;-69,01%
Switzerland;44;2020-10-28;407;2019-10-30;1194;-65,91%
Switzerland;44;2020-10-29;406;2019-10-31;1219;-66,69%
Switzerland;44;2020-10-30;533;2019-11-01;1222;-56,38%
Switzerland;44;2020-10-31;393;2019-11-02;964;-59,23%
Switzerland;44;2020-11-01;468;2019-11-03;1156;-59,52%
Switzerland;45;2020-11-02;403;2019-11-04;1231;-67,26%
Switzerland;45;2020-11-03;288;2019-11-05;1087;-73,51%
Switzerland;45;2020-11-04;360;2019-11-06;1081;-66,70%
Switzerland;45;2020-11-05;370;2019-11-07;1165;-68,24%
Switzerland;45;2020-11-06;447;2019-11-08;1282;-65,13%
Switzerland;45;2020-11-07;317;2019-11-09;920;-65,54%
Switzerland;45;2020-11-08;399;2019-11-10;1158;-65,54%
Switzerland;46;2020-11-09;354;2019-11-11;1209;-70,72%
Switzerland;46;2020-11-10;272;2019-11-12;1043;-73,92%
Switzerland;46;2020-11-11;358;2019-11-13;1077;-66,76%
Switzerland;46;2020-11-12;365;2019-11-14;1174;-68,91%
Switzerland;46;2020-11-13;430;2019-11-15;1272;-66,19%
Switzerland;46;2020-11-14;311;2019-11-16;912;-65,90%
Switzerland;46;2020-11-15;364;2019-11-17;1118;-67,44%
Switzerland;47;2020-11-16;364;2019-11-18;1225;-70,29%
Switzerland;47;2020-11-17;270;2019-11-19;1044;-74,14%
Switzerland;47;2020-11-18;353;2019-11-20;1133;-68,84%
Switzerland;47;2020-11-19;362;2019-11-21;1124;-67,79%
Switzerland;47;2020-11-20;406;2019-11-22;1302;-68,82%
Switzerland;47;2020-11-21;313;2019-11-23;866;-63,86%
Switzerland;47;2020-11-22;338;2019-11-24;1148;-70,56%
Switzerland;48;2020-11-23;335;2019-11-25;1169;-71,34%
Switzerland;48;2020-11-24;303;2019-11-26;1035;-70,72%
Switzerland;48;2020-11-25;322;2019-11-27;1098;-70,67%
Switzerland;48;2020-11-26;336;2019-11-28;1189;-71,74%
Switzerland;48;2020-11-27;409;2019-11-29;1268;-67,74%
Switzerland;48;2020-11-28;295;2019-11-30;889;-66,82%
Switzerland;48;2020-11-29;365;2019-12-01;1138;-67,93%
Switzerland;49;2020-11-30;397;2019-12-02;1169;-66,04%
Switzerland;49;2020-12-01;214;2019-12-03;1076;-80,11%
Switzerland;49;2020-12-02;344;2019-12-04;1165;-70,47%
Switzerland;49;2020-12-03;389;2019-12-05;1131;-65,61%
Switzerland;49;2020-12-04;401;2019-12-06;1294;-69,01%
Switzerland;49;2020-12-05;305;2019-12-07;937;-67,45%
Switzerland;49;2020-12-06;330;2019-12-08;1157;-71,48%
Switzerland;50;2020-12-07;375;2019-12-09;1268;-70,43%
Switzerland;50;2020-12-08;297;2019-12-10;1081;-72,53%
Switzerland;50;2020-12-09;325;2019-12-11;1189;-72,67%
Switzerland;50;2020-12-10;453;2019-12-12;1212;-62,62%
Switzerland;50;2020-12-11;523;2019-12-13;1309;-60,05%
Switzerland;50;2020-12-12;367;2019-12-14;1122;-67,29%
Switzerland;50;2020-12-13;452;2019-12-15;1280;-64,69%
Switzerland;51;2020-12-14;430;2019-12-16;1301;-66,95%
Switzerland;51;2020-12-15;357;2019-12-17;1126;-68,29%
Switzerland;51;2020-12-16;454;2019-12-18;1247;-63,59%
Switzerland;51;2020-12-17;551;2019-12-19;1338;-58,82%
Switzerland;51;2020-12-18;724;2019-12-20;1409;-48,62%
Switzerland;51;2020-12-19;678;2019-12-21;1382;-50,94%
Switzerland;51;2020-12-20;637;2019-12-22;1296;-50,85%
Switzerland;52;2020-12-21;482;2019-12-23;1217;-60,39%
Switzerland;52;2020-12-22;462;2019-12-24;911;-49,29%
Switzerland;52;2020-12-23;558;2019-12-25;841;-33,65%
Switzerland;52;2020-12-24;320;2019-12-26;1276;-74,92%
Switzerland;52;2020-12-25;301;2019-12-27;1387;-78,30%
Switzerland;52;2020-12-26;528;2019-12-28;1314;-59,82%
Switzerland;52;2020-12-27;574;2019-12-29;1234;-53,48%
Switzerland;53;2020-12-28;383;2019-12-30;1152;-66,75%
Switzerland;53;2020-12-29;315;2019-12-31;915;-65,57%
Switzerland;53;2020-12-30;430;2020-01-01;981;-56,17%
Switzerland;53;2020-12-31;234;2020-01-02;1293;-81,90%
TŸrkiye;1;2020-01-01;2042;2019-01-02;2234;-8,59%
TŸrkiye;1;2020-01-02;2273;2019-01-03;2182;4,17%
TŸrkiye;1;2020-01-03;2363;2019-01-04;2315;2,07%
TŸrkiye;1;2020-01-04;2326;2019-01-05;2317;0,39%
TŸrkiye;1;2020-01-05;2381;2019-01-06;2310;3,07%
TŸrkiye;2;2020-01-06;2170;2019-01-07;2123;2,21%
TŸrkiye;2;2020-01-07;1733;2019-01-08;2024;-14,38%
TŸrkiye;2;2020-01-08;2137;2019-01-09;2119;0,85%
TŸrkiye;2;2020-01-09;2204;2019-01-10;2166;1,75%
TŸrkiye;2;2020-01-10;2312;2019-01-11;2321;-0,39%
TŸrkiye;2;2020-01-11;2195;2019-01-12;2183;0,55%
TŸrkiye;2;2020-01-12;2289;2019-01-13;2253;1,60%
TŸrkiye;3;2020-01-13;2169;2019-01-14;2132;1,74%
TŸrkiye;3;2020-01-14;2080;2019-01-15;2084;-0,19%
TŸrkiye;3;2020-01-15;2143;2019-01-16;2141;0,09%
TŸrkiye;3;2020-01-16;2183;2019-01-17;2249;-2,93%
TŸrkiye;3;2020-01-17;2314;2019-01-18;2383;-2,90%
TŸrkiye;3;2020-01-18;2259;2019-01-19;2313;-2,33%
TŸrkiye;3;2020-01-19;2290;2019-01-20;2313;-0,99%
TŸrkiye;4;2020-01-20;2175;2019-01-21;2215;-1,81%
TŸrkiye;4;2020-01-21;2090;2019-01-22;2122;-1,51%
TŸrkiye;4;2020-01-22;2127;2019-01-23;2180;-2,43%
TŸrkiye;4;2020-01-23;2203;2019-01-24;2182;0,96%
TŸrkiye;4;2020-01-24;2269;2019-01-25;2308;-1,69%
TŸrkiye;4;2020-01-25;2236;2019-01-26;2201;1,59%
TŸrkiye;4;2020-01-26;2292;2019-01-27;2261;1,37%
TŸrkiye;5;2020-01-27;2141;2019-01-28;2151;-0,46%
TŸrkiye;5;2020-01-28;2063;2019-01-29;2112;-2,32%
TŸrkiye;5;2020-01-29;2111;2019-01-30;2161;-2,31%
TŸrkiye;5;2020-01-30;2180;2019-01-31;2201;-0,95%
TŸrkiye;5;2020-01-31;2312;2019-02-01;2380;-2,86%
TŸrkiye;5;2020-02-01;2280;2019-02-02;2330;-2,15%
TŸrkiye;5;2020-02-02;2307;2019-02-03;2369;-2,62%
TŸrkiye;6;2020-02-03;2145;2019-02-04;2220;-3,38%
TŸrkiye;6;2020-02-04;2020;2019-02-05;2078;-2,79%
TŸrkiye;6;2020-02-05;1942;2019-02-06;2129;-8,78%
TŸrkiye;6;2020-02-06;2182;2019-02-07;2147;1,63%
TŸrkiye;6;2020-02-07;2202;2019-02-08;2340;-5,90%
TŸrkiye;6;2020-02-08;2033;2019-02-09;2188;-7,08%
TŸrkiye;6;2020-02-09;2056;2019-02-10;2275;-9,63%
TŸrkiye;7;2020-02-10;2063;2019-02-11;2111;-2,27%
TŸrkiye;7;2020-02-11;1959;2019-02-12;2043;-4,11%
TŸrkiye;7;2020-02-12;2054;2019-02-13;2085;-1,49%
TŸrkiye;7;2020-02-13;2048;2019-02-14;2188;-6,40%
TŸrkiye;7;2020-02-14;2297;2019-02-15;2334;-1,59%
TŸrkiye;7;2020-02-15;2186;2019-02-16;2230;-1,97%
TŸrkiye;7;2020-02-16;2207;2019-02-17;2330;-5,28%
TŸrkiye;8;2020-02-17;2124;2019-02-18;2166;-1,94%
TŸrkiye;8;2020-02-18;2007;2019-02-19;2045;-1,86%
TŸrkiye;8;2020-02-19;2101;2019-02-20;2023;3,86%
TŸrkiye;8;2020-02-20;2191;2019-02-21;2209;-0,81%
TŸrkiye;8;2020-02-21;2288;2019-02-22;2380;-3,87%
TŸrkiye;8;2020-02-22;2226;2019-02-23;2147;3,68%
TŸrkiye;8;2020-02-23;2272;2019-02-24;2244;1,25%
TŸrkiye;9;2020-02-24;2153;2019-02-25;2167;-0,65%
TŸrkiye;9;2020-02-25;2016;2019-02-26;2058;-2,04%
TŸrkiye;9;2020-02-26;2084;2019-02-27;2125;-1,93%
TŸrkiye;9;2020-02-27;2134;2019-02-28;2190;-2,56%
TŸrkiye;9;2020-02-28;2239;2019-03-01;2260;-0,93%
TŸrkiye;9;2020-02-29;2144;2019-03-02;2170;-1,20%
TŸrkiye;9;2020-03-01;2190;2019-03-03;2331;-6,05%
TŸrkiye;10;2020-03-02;2038;2019-03-04;2162;-5,74%
TŸrkiye;10;2020-03-03;1984;2019-03-05;2097;-5,39%
TŸrkiye;10;2020-03-04;2009;2019-03-06;2170;-7,42%
TŸrkiye;10;2020-03-05;2083;2019-03-07;2267;-8,12%
TŸrkiye;10;2020-03-06;2171;2019-03-08;2360;-8,01%
TŸrkiye;10;2020-03-07;2066;2019-03-09;2253;-8,30%
TŸrkiye;10;2020-03-08;2129;2019-03-10;2330;-8,63%
TŸrkiye;11;2020-03-09;1977;2019-03-11;2228;-11,27%
TŸrkiye;11;2020-03-10;1875;2019-03-12;2099;-10,67%
TŸrkiye;11;2020-03-11;1873;2019-03-13;2186;-14,32%
TŸrkiye;11;2020-03-12;1939;2019-03-14;2209;-12,22%
TŸrkiye;11;2020-03-13;2005;2019-03-15;2354;-14,83%
TŸrkiye;11;2020-03-14;1956;2019-03-16;2224;-12,05%
TŸrkiye;11;2020-03-15;2056;2019-03-17;2303;-10,73%
TŸrkiye;12;2020-03-16;1744;2019-03-18;2189;-20,33%
TŸrkiye;12;2020-03-17;1397;2019-03-19;2124;-34,23%
TŸrkiye;12;2020-03-18;1283;2019-03-20;2233;-42,54%
TŸrkiye;12;2020-03-19;1198;2019-03-21;2217;-45,96%
TŸrkiye;12;2020-03-20;1293;2019-03-22;2427;-46,72%
TŸrkiye;12;2020-03-21;919;2019-03-23;2304;-60,11%
TŸrkiye;12;2020-03-22;787;2019-03-24;2346;-66,45%
TŸrkiye;13;2020-03-23;651;2019-03-25;2275;-71,38%
TŸrkiye;13;2020-03-24;526;2019-03-26;2227;-76,38%
TŸrkiye;13;2020-03-25;512;2019-03-27;2268;-77,43%
TŸrkiye;13;2020-03-26;516;2019-03-28;2293;-77,50%
TŸrkiye;13;2020-03-27;490;2019-03-29;2510;-80,48%
TŸrkiye;13;2020-03-28;326;2019-03-30;2390;-86,36%
TŸrkiye;13;2020-03-29;144;2019-03-31;2461;-94,15%
TŸrkiye;14;2020-03-30;153;2019-04-01;2485;-93,84%
TŸrkiye;14;2020-03-31;157;2019-04-02;2396;-93,45%
TŸrkiye;14;2020-04-01;189;2019-04-03;2462;-92,32%
TŸrkiye;14;2020-04-02;169;2019-04-04;2426;-93,03%
TŸrkiye;14;2020-04-03;183;2019-04-05;2305;-92,06%
TŸrkiye;14;2020-04-04;146;2019-04-06;1804;-91,91%
TŸrkiye;14;2020-04-05;133;2019-04-07;1924;-93,09%
TŸrkiye;15;2020-04-06;109;2019-04-08;1961;-94,44%
TŸrkiye;15;2020-04-07;142;2019-04-09;2040;-93,04%
TŸrkiye;15;2020-04-08;159;2019-04-10;2243;-92,91%
TŸrkiye;15;2020-04-09;131;2019-04-11;2388;-94,51%
TŸrkiye;15;2020-04-10;144;2019-04-12;2635;-94,54%
TŸrkiye;15;2020-04-11;125;2019-04-13;2660;-95,30%
TŸrkiye;15;2020-04-12;105;2019-04-14;2616;-95,99%
TŸrkiye;16;2020-04-13;91;2019-04-15;2503;-96,36%
TŸrkiye;16;2020-04-14;158;2019-04-16;2444;-93,54%
TŸrkiye;16;2020-04-15;128;2019-04-17;2525;-94,93%
TŸrkiye;16;2020-04-16;169;2019-04-18;2607;-93,52%
TŸrkiye;16;2020-04-17;171;2019-04-19;2747;-93,78%
TŸrkiye;16;2020-04-18;130;2019-04-20;2768;-95,30%
TŸrkiye;16;2020-04-19;115;2019-04-21;2756;-95,83%
TŸrkiye;17;2020-04-20;156;2019-04-22;2684;-94,19%
TŸrkiye;17;2020-04-21;179;2019-04-23;2646;-93,24%
TŸrkiye;17;2020-04-22;227;2019-04-24;2685;-91,55%
TŸrkiye;17;2020-04-23;231;2019-04-25;2763;-91,64%
TŸrkiye;17;2020-04-24;163;2019-04-26;2931;-94,44%
TŸrkiye;17;2020-04-25;144;2019-04-27;2995;-95,19%
TŸrkiye;17;2020-04-26;117;2019-04-28;3002;-96,10%
TŸrkiye;18;2020-04-27;143;2019-04-29;2825;-94,94%
TŸrkiye;18;2020-04-28;182;2019-04-30;2802;-93,50%
TŸrkiye;18;2020-04-29;155;2019-05-01;2932;-94,71%
TŸrkiye;18;2020-04-30;200;2019-05-02;2931;-93,18%
TŸrkiye;18;2020-05-01;165;2019-05-03;2976;-94,46%
TŸrkiye;18;2020-05-02;163;2019-05-04;3052;-94,66%
TŸrkiye;18;2020-05-03;152;2019-05-05;2994;-94,92%
TŸrkiye;19;2020-05-04;214;2019-05-06;2807;-92,38%
TŸrkiye;19;2020-05-05;211;2019-05-07;2682;-92,13%
TŸrkiye;19;2020-05-06;205;2019-05-08;2681;-92,35%
TŸrkiye;19;2020-05-07;244;2019-05-09;2707;-90,99%
TŸrkiye;19;2020-05-08;205;2019-05-10;2897;-92,92%
TŸrkiye;19;2020-05-09;185;2019-05-11;2944;-93,72%
TŸrkiye;19;2020-05-10;173;2019-05-12;2880;-93,99%
TŸrkiye;20;2020-05-11;164;2019-05-13;2695;-93,91%
TŸrkiye;20;2020-05-12;168;2019-05-14;2551;-93,41%
TŸrkiye;20;2020-05-13;216;2019-05-15;2700;-92,00%
TŸrkiye;20;2020-05-14;218;2019-05-16;2672;-91,84%
TŸrkiye;20;2020-05-15;210;2019-05-17;2846;-92,62%
TŸrkiye;20;2020-05-16;169;2019-05-18;2861;-94,09%
TŸrkiye;20;2020-05-17;133;2019-05-19;2883;-95,39%
TŸrkiye;21;2020-05-18;148;2019-05-20;2745;-94,61%
TŸrkiye;21;2020-05-19;141;2019-05-21;2611;-94,60%
TŸrkiye;21;2020-05-20;175;2019-05-22;2712;-93,55%
TŸrkiye;21;2020-05-21;245;2019-05-23;2848;-91,40%
TŸrkiye;21;2020-05-22;273;2019-05-24;2958;-90,77%
TŸrkiye;21;2020-05-23;178;2019-05-25;3050;-94,16%
TŸrkiye;21;2020-05-24;160;2019-05-26;3025;-94,71%
TŸrkiye;22;2020-05-25;125;2019-05-27;2865;-95,64%
TŸrkiye;22;2020-05-26;153;2019-05-28;2839;-94,61%
TŸrkiye;22;2020-05-27;187;2019-05-29;2989;-93,74%
TŸrkiye;22;2020-05-28;199;2019-05-30;3094;-93,57%
TŸrkiye;22;2020-05-29;190;2019-05-31;3197;-94,06%
TŸrkiye;22;2020-05-30;176;2019-06-01;3381;-94,79%
TŸrkiye;22;2020-05-31;236;2019-06-02;3297;-92,84%
TŸrkiye;23;2020-06-01;264;2019-06-03;3144;-91,60%
TŸrkiye;23;2020-06-02;289;2019-06-04;3089;-90,64%
TŸrkiye;23;2020-06-03;283;2019-06-05;3163;-91,05%
TŸrkiye;23;2020-06-04;587;2019-06-06;3236;-81,86%
TŸrkiye;23;2020-06-05;542;2019-06-07;3395;-84,04%
TŸrkiye;23;2020-06-06;446;2019-06-08;3496;-87,24%
TŸrkiye;23;2020-06-07;512;2019-06-09;3505;-85,39%
TŸrkiye;24;2020-06-08;496;2019-06-10;3347;-85,18%
TŸrkiye;24;2020-06-09;499;2019-06-11;3248;-84,64%
TŸrkiye;24;2020-06-10;568;2019-06-12;3321;-82,90%
TŸrkiye;24;2020-06-11;590;2019-06-13;3377;-82,53%
TŸrkiye;24;2020-06-12;682;2019-06-14;3460;-80,29%
TŸrkiye;24;2020-06-13;591;2019-06-15;3484;-83,04%
TŸrkiye;24;2020-06-14;621;2019-06-16;3404;-81,76%
TŸrkiye;25;2020-06-15;678;2019-06-17;3312;-79,53%
TŸrkiye;25;2020-06-16;634;2019-06-18;3234;-80,40%
TŸrkiye;25;2020-06-17;727;2019-06-19;3333;-78,19%
TŸrkiye;25;2020-06-18;717;2019-06-20;3403;-78,93%
TŸrkiye;25;2020-06-19;828;2019-06-21;3540;-76,61%
TŸrkiye;25;2020-06-20;744;2019-06-22;3547;-79,02%
TŸrkiye;25;2020-06-21;787;2019-06-23;3543;-77,79%
TŸrkiye;26;2020-06-22;734;2019-06-24;3382;-78,30%
TŸrkiye;26;2020-06-23;696;2019-06-25;3341;-79,17%
